,player_name,school,conference,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,2PM,2PA,2P_per,3PM,3PA,3P_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,rec-rk,ast/tov,rimmade,rimmade + rimmiss,midmade,midmade + midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+mismiss),dunksmade,dunksmiss + dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos
48948,Josh Okogie,Georgia Tech,ACC,24,67.9,107.9,26.8,47.5,55.04,7.3,13.1,15.6,15.7,133,162,0.8210000000000001,95,220,0.432,38,100,0.38,2.8,2.9,50.6,So,6-4,5,4.53705,123.58,3.2,2018,46259,all,63.8,0.9671873999999999,68.0,127.0,27.0,93.0,0.5354,0.2903,16.0,17.0,0.9412,20.0,100.756,95.767,4.22922,163.453,5.45468,3.60459,1.8500900000000002,7.11086,36.375,5.21966,1.8912,2.25,4.0,6.25,2.4583,1.75,0.9583,18.2083,Wing G
48954,Bruce Brown,Miami FL,ACC,33,79.5,111.5,21.5,51.5,55.94,5.6,15.3,20.7,18.2,90,121,0.744,101,197,0.513,33,95,0.34700000000000003,1.9,2.9,41.4,Fr,6-5,11,3.47905,118.473,3.1,2017,46262,all,94.6,1.58208156,90.0,144.0,11.0,53.0,0.625,0.20750000000000002,18.0,23.0,0.7826000000000001,42.0,96.8412,90.4539,4.24455,203.422,8.428,4.16616,4.26184,7.66906,31.9091,3.81593,3.85313,1.4545,4.1818,5.6364,3.2121,1.4848,0.5455,11.8485,Wing G
48955,Bruce Brown Jr.,Miami FL,ACC,19,49.6,100.5,22.1,45.7,48.81,4.6,20.0,21.3,17.9,44,70,0.629,62,128,0.484,16,60,0.267,2.5,2.3,37.2,So,6-5,11,2.1334400000000002,105.941,2.7,2018,46262,all,94.6,1.7674089400000002,48.0,89.0,14.0,39.0,0.5393,0.359,14.0,15.0,0.9333,42.0,96.6113,94.60210000000001,4.02003,132.763,6.08811,1.98011,4.108,4.37885,33.6842,1.46993,2.90892,1.3158,5.7895,7.1053,4.0,1.3158,0.7895000000000001,11.3684,Wing G
48960,Dewan Huell,Miami FL,ACC,32,64.0,113.4,21.3,57.6,60.05,9.3,20.9,3.4,14.7,71,103,0.6890000000000001,147,252,0.583,0,3,0.0,4.1,1.1,40.4,So,6-11,20,2.87458,119.831,2.9,2018,46264,all,94.8,0.31818182,104.0,143.0,43.0,109.0,0.7273000000000001,0.3945,53.0,60.0,0.8833000000000001,59.0,97.9675,94.1426,3.13396,162.549,2.68792,0.989409,1.6985100000000002,3.7068700000000003,25.7812,2.55137,1.1555,2.0312,4.625,6.6562,0.4375,0.5,0.9688,11.4062,C
49315,Cody Martin,Nevada,MWC,34,86.1,119.0,18.4,56.4,59.58,3.0,11.1,25.6,16.7,74,97,0.763,117,203,0.5760000000000001,34,95,0.358,2.3,2.2,32.6,Sr,6-7,11,3.72039,117.568,2.9,2019,46681,all,85.6,2.57803864,73.0,102.0,44.0,101.0,0.7157,0.43560000000000004,14.0,15.0,0.9333,36.0,95.2508,93.9576,4.12072,231.781,6.17185,3.51188,2.65997,6.08724,34.4412,3.18253,2.90471,0.9118,3.5294,4.4412,4.8529,1.3529,0.7059000000000001,12.0588,Scoring PG
49386,Alize Johnson,Missouri St.,MVC,32,78.5,109.3,27.9,48.0,52.73,11.5,30.6,19.2,15.9,110,145,0.759,128,249,0.514,40,143,0.28,1.5,0.8,37.0,Sr,6-9,24,3.85453,122.814,2.7,2018,46797,all,,1.2702908,64.0,101.0,64.0,148.0,0.6337,0.4324,9.0,11.0,0.8182,50.0,97.1451,98.0767,3.41907,212.77,4.95167,4.00732,0.9443469999999999,5.9059800000000005,31.1515,5.81001,0.0959744,3.1515,8.4848,11.6364,2.8485,0.4545,0.4242,15.0,PF/C
49445,Robert Williams,Texas A&M,SEC,30,54.9,111.4,19.3,63.2,61.4,10.2,26.8,10.8,19.6,33,70,0.47100000000000003,139,208,0.668,0,12,0.0,10.0,1.8,31.8,So,6-10,44,2.6164300000000003,116.863,3.4,2018,46873,all,88.0,0.82691977,109.0,131.0,30.0,77.0,0.8321000000000001,0.3896,68.0,71.0,0.9577,27.0,89.9532,83.8608,4.05487,209.112,10.258,2.02026,8.23769,9.60937,25.6333,4.17988,5.42949,2.3667,6.8667,9.2333,1.4333,0.8,2.5,10.3667,C
49565,Vince Edwards,Purdue,B10,35,67.9,116.0,21.5,52.4,56.51,8.1,13.5,19.5,16.5,73,89,0.8200000000000001,93,196,0.47400000000000003,46,113,0.40700000000000003,1.1,1.2,28.8,So,6-8,12,3.34331,122.424,3.2,2016,47002,all,76.0,1.7241567,45.0,74.0,48.0,122.0,0.6081,0.3934,11.0,11.0,1.0,52.0,97.1533,92.899,3.39911,169.063,7.65859,5.31422,2.34437,7.07421,27.4571,5.08539,1.98882,1.8286,3.5429,5.3714,2.8571,0.5429,0.3143,11.3429,Wing F
49567,Vincent Edwards,Purdue,B10,35,74.5,116.6,24.1,54.4,58.74,8.4,18.6,17.1,15.6,100,120,0.833,129,250,0.516,51,128,0.398,2.0,1.0,31.7,Sr,6-8,12,4.57653,129.334,2.2,2018,47002,all,76.0,1.4225081400000001,89.0,135.0,40.0,115.0,0.6593,0.3478,10.0,11.0,0.9091,52.0,97.0164,92.9819,3.98433,206.317,7.55466,5.49623,2.05843,7.08671,31.6,5.74922,1.33749,2.0286,5.3714,7.4,2.8857,0.5143,0.6000000000000001,14.6,Stretch 4
49646,Justin Jackson,Maryland,B10,11,25.9,91.3,24.2,41.6,47.05,11.1,21.1,12.6,24.5,24,29,0.8280000000000001,27,61,0.443,10,40,0.25,3.0,1.7000000000000002,28.7,So,6-7,21,1.0788,98.1559,1.9,2018,47108,all,83.8,0.65625108,19.0,37.0,8.0,22.0,0.5135000000000001,0.36360000000000003,2.0,2.0,1.0,43.0,98.0835,95.4662,3.50547,62.9205,2.02508,-0.456914,2.482,1.1467,29.3636,0.330661,0.816039,2.4545,5.6364,8.0909,1.9091,0.8182,0.8182,9.818200000000001,Stretch 4
49692,Jarrett Allen,Texas,B12,33,80.4,101.9,22.9,56.6,57.14,11.0,18.8,5.5,20.1,84,149,0.5640000000000001,179,309,0.579,0,7,0.0,5.0,1.0,47.2,Fr,6-11,31,2.77687,111.823,2.6,2017,47193,all,96.8,0.3095266,98.0,138.0,81.0,170.0,0.7101000000000001,0.47650000000000003,45.0,48.0,0.9375,22.0,99.0269,91.3054,4.198,209.689,3.43781,-0.15967199999999998,3.59749,4.15017,32.1515,2.15305,1.99713,3.0303,5.3939,8.4242,0.7879,0.5758,1.5455,13.3939,C
49858,Carsen Edwards,Purdue,B10,36,87.3,108.0,34.8,49.0,54.09,1.3,10.7,18.3,15.5,185,221,0.837,142,323,0.44,135,380,0.355,1.0,2.3,31.4,Jr,6-1,3,6.2047,137.626,2.3,2019,47325,all,76.6,0.92035427,93.0,186.0,49.0,138.0,0.5,0.3551,2.0,7.0,0.2857,33.0,102.371,96.3617,3.88798,217.953,5.34379,5.68136,-0.337566,7.6250800000000005,35.4167,7.26944,0.355645,0.3889,3.2222,3.6111,2.8889,1.3333,0.2778,24.2778,Combo G
50041,De'Aaron Fox,Kentucky,SEC,36,69.8,110.7,27.6,49.7,54.81,2.1,12.2,28.6,15.8,156,211,0.739,197,379,0.52,17,69,0.246,0.7000000000000001,2.7,47.1,Fr,6-3,0,4.17697,127.661,3.4,2017,47561,all,99.0,1.89651191,131.0,203.0,66.0,176.0,0.6453,0.375,20.0,21.0,0.9524,5.0,96.0513,90.564,3.93508,219.063,7.14293,4.40484,2.73808,7.17309,29.5556,3.97887,3.19422,0.5833,3.3889,3.9722,4.5833,1.4722,0.19440000000000002,16.6944,Scoring PG
50042,Omari Spellman,Villanova,BE,40,69.7,121.0,17.9,57.3,58.77,9.9,23.0,4.3,11.4,49,70,0.7000000000000001,95,186,0.511,65,150,0.433,5.5,1.3,20.8,Fr,6-8,14,3.5241100000000003,123.896,3.3,2018,47562,all,96.2,0.75,59.0,103.0,36.0,81.0,0.5728,0.4444,26.0,35.0,0.7429,30.0,95.809,89.6669,3.84632,248.547,7.95853,4.14989,3.80864,6.62804,28.125,4.4231,2.20494,2.25,5.775,8.025,0.75,0.65,1.475,10.85,PF/C
50055,Edrice Adebayo,Kentucky,SEC,38,75.1,118.4,19.2,59.9,62.36,11.2,17.2,4.7,15.5,154,236,0.653,170,283,0.601,0,1,0.0,4.9,1.2,83.1,Fr,6-10,3,3.84685,123.847,3.5,2017,47569,all,98.4,0.5,138.0,185.0,32.0,99.0,0.7459,0.32320000000000004,99.0,105.0,0.9429000000000001,14.0,94.9632,89.4485,4.11488,246.428,7.65156,3.40022,4.25134,6.89197,30.1316,3.9519900000000003,2.93999,3.1053,4.8947,8.0,0.8421000000000001,0.6842,1.5,13.0,C
50153,De'Anthony Melton,USC,P12,36,67.3,108.0,19.1,48.3,53.05,6.0,13.6,22.5,19.7,77,109,0.706,80,157,0.51,21,74,0.28400000000000003,3.9,4.1,47.2,Fr,6-4,22,2.07288,109.135,3.3,2017,47673,all,73.4,1.9530880800000001,67.0,107.0,13.0,51.0,0.6262,0.2549,18.0,22.0,0.8182,46.0,99.2402,94.7375,3.19273,219.037,7.1726,2.76649,4.40611,6.33269,27.0,2.30652,4.02618,1.3889,3.3333,4.7222,3.4722,1.9167,1.0278,8.3333,Combo G
50165,Markelle Fultz,Washington,P12,25,71.6,113.6,31.7,53.5,55.8,4.0,14.0,35.5,15.6,109,168,0.649,157,313,0.502,52,126,0.41300000000000003,3.1,2.4,38.3,Fr,6-4,20,5.73345,133.474,2.8,2017,47677,all,99.2,1.85,71.0,115.0,86.0,198.0,0.6174000000000001,0.4343,14.0,15.0,0.9333,1.0,109.389,104.932,2.95682,172.067,7.58209,6.54689,1.0352,8.85802,35.68,7.69956,1.15846,1.32,4.4,5.72,5.92,1.56,1.2,23.16,Scoring PG
50658,Kyle Guy,Virginia,ACC,38,87.6,120.4,21.2,58.5,60.93,2.7,12.6,11.9,12.2,70,84,0.833,78,159,0.491,120,282,0.426,0.2,1.3,19.0,Jr,6-2,5,5.3322,130.281,1.2,2019,48211,all,92.8,1.47171423,42.0,63.0,36.0,96.0,0.6667000000000001,0.375,2.0,2.0,1.0,55.0,95.7696,91.0915,4.54201,202.594,8.29856,6.92844,1.37012,8.990590000000001,35.3947,7.22542,1.76517,0.7105,3.7895000000000003,4.5,2.0526,0.6842,0.0526,15.4211,Wing G
50759,Rui Hachimura,Gonzaga,WCC,37,75.5,121.7,26.4,60.8,63.9,5.8,17.0,9.3,12.9,164,222,0.739,260,429,0.606,15,36,0.417,2.4,1.8,47.7,Jr,6-8,21,5.10546,135.13,2.6,2019,48365,all,70.6,0.83823051,185.0,257.0,75.0,171.0,0.7198,0.43860000000000005,58.0,60.0,0.9667,9.0,91.0383,88.0655,4.23302,232.965,6.46586,4.0413,2.42456,8.41585,30.2162,6.03288,2.3829700000000003,1.3784,5.0811,6.4595,1.5405,0.9459000000000001,0.7297,19.7027,Wing F
50762,Zach Collins,Gonzaga,WCC,39,43.1,120.6,24.8,67.6,70.32,12.2,23.2,4.4,20.2,110,148,0.743,125,186,0.672,10,21,0.47600000000000003,9.8,1.5,71.5,Fr,7-0,32,2.63966,131.082,6.3,2017,48367,all,94.2,0.26668833000000003,95.0,127.0,30.0,59.0,0.748,0.5085000000000001,20.0,24.0,0.8333,10.0,79.0742,77.1749,3.09468,185.367,9.54386,2.60042,6.94344,9.97812,17.2308,4.33213,5.64599,1.6923,4.2051,5.8974,0.4103,0.4615,1.7692,10.0,C
50806,Mfiondu Kabengele,Florida St.,ACC,37,53.1,116.5,27.5,53.8,59.27,11.5,20.0,3.2,12.6,137,180,0.761,140,262,0.534,24,65,0.369,8.3,1.5,55.0,So,6-10,25,3.57573,134.923,4.8,2019,48424,all,46.2,0.22916828,107.0,166.0,33.0,96.0,0.6446000000000001,0.3438,44.0,48.0,0.9167000000000001,27.0,92.1315,86.846,3.06733,179.442,6.20473,2.82865,3.37608,8.46271,21.5405,5.7327,2.73001,2.1351,3.8108,5.9459,0.2973,0.5676,1.5135,13.2162,PF/C
50811,Harry Giles,Duke,ACC,26,20.2,112.6,19.2,57.7,57.05,16.5,21.6,5.6,18.0,12,24,0.5,45,78,0.577,0,0,0.0,5.3,1.7000000000000002,30.8,Fr,6-10,1,1.30167,119.553,7.8,2017,48428,all,99.8,0.50007219,34.0,45.0,11.0,31.0,0.7556,0.3548,15.0,17.0,0.8824000000000001,20.0,95.4631,87.1364,1.66791,67.7104,4.9697,2.01348,2.95622,3.14265,11.5,0.9710759999999999,2.17157,1.5769000000000002,2.2692,3.8462,0.3462,0.3462,0.6538,3.9231,C
50815,Frank Jackson,Duke,ACC,36,60.5,116.4,20.4,56.4,59.8,3.1,8.2,12.6,15.4,77,102,0.755,82,152,0.539,51,129,0.395,0.2,1.3,36.3,Fr,6-3,15,3.24008,124.45,3.8,2017,48430,all,97.6,1.24487547,60.0,90.0,22.0,62.0,0.6667000000000001,0.3548,4.0,4.0,1.0,31.0,105.15,97.4997,2.71476,132.144,4.07002,4.53684,-0.46682399999999996,4.00637,24.8889,3.39224,0.6141300000000001,0.6389,1.8611,2.5,1.6944,0.5556,0.055600000000000004,10.9444,Combo G
50816,Jonathan Isaac,Florida St.,ACC,32,59.9,118.8,20.0,56.8,61.37,7.7,25.0,7.5,15.7,92,118,0.78,99,167,0.593,31,89,0.34800000000000003,6.2,2.4,46.1,Fr,6-10,1,3.4081900000000003,124.439,3.3,2017,48431,all,98.6,0.77080003,73.0,107.0,26.0,60.0,0.6822,0.4333,34.0,39.0,0.8718,6.0,92.6767,85.7333,3.92563,213.687,8.94668,3.5937,5.35299,9.16264,26.1875,5.4636,3.69904,1.75,6.0938,7.8438,1.1562000000000001,1.1562000000000001,1.5312000000000001,11.9688,Stretch 4
50865,Jalen McDaniels,San Diego St.,MWC,33,78.3,101.4,27.9,49.3,52.66,7.3,22.7,15.9,16.5,92,125,0.736,185,370,0.5,22,72,0.306,1.9,2.1,28.3,So,6-10,5,2.7585,111.808,3.8,2019,48490,all,76.2,0.87801644,65.0,94.0,120.0,276.0,0.6915,0.4348,21.0,23.0,0.913,52.0,95.0304,93.6883,3.7781700000000003,230.161,2.38345,-0.148066,2.53152,2.9262300000000003,31.0588,1.45428,1.47195,1.9706000000000001,6.2941,8.2647,2.1176,1.1176,0.4706,15.9118,PF/C
51472,Jordan Bone,Tennessee,SEC,36,81.5,116.6,21.9,52.3,55.78,2.0,8.2,30.5,15.9,74,89,0.8310000000000001,128,249,0.514,50,139,0.36,0.4,1.2,22.9,Jr,6-3,0,4.5758600000000005,126.887,1.6,2019,49185,all,66.0,2.94515962,53.0,94.0,75.0,155.0,0.5638000000000001,0.4839,4.0,4.0,1.0,57.0,105.844,99.6924,3.25178,176.373,4.64549,5.49643,-0.850939,5.33674,32.973,5.19804,0.138708,0.5135000000000001,2.6757,3.1892,5.8108,0.7027,0.1081,13.4595,Scoring PG
51479,Grant Williams,Tennessee,SEC,36,78.6,124.5,27.0,58.3,64.73,8.8,17.4,18.3,15.2,211,258,0.8180000000000001,215,361,0.596,14,44,0.318,5.3,2.0,63.7,Jr,6-7,2,6.2943,144.157,3.8,2019,49187,all,62.0,1.40968254,109.0,151.0,106.0,211.0,0.7219,0.5024000000000001,23.0,23.0,1.0,22.0,96.9792,91.3429,4.04518,248.894,11.8812,7.41953,4.46166,11.8764,31.8919,8.26019,3.61622,2.2162,5.2973,7.5135000000000005,3.1622,1.1351,1.4865,18.8108,Wing F
51643,Tony Bradley,North Carolina,ACC,37,34.3,123.3,21.4,56.4,58.21,18.2,19.0,7.4,11.5,61,99,0.616,97,172,0.5640000000000001,0,0,0.0,4.6,1.0,57.6,Fr,6-11,5,2.31591,133.074,5.0,2017,49377,all,95.2,0.92004869,75.0,100.0,22.0,71.0,0.75,0.3099,19.0,23.0,0.8261000000000001,28.0,96.9021,89.8191,1.96324,112.527,8.31686,5.25593,3.06093,6.86932,14.6053,5.15347,1.7158600000000002,2.5789,2.5526,5.1316,0.6053000000000001,0.2632,0.5789000000000001,7.0789,C
51876,Tony Carr,Penn St.,B10,37,83.3,112.0,29.5,48.2,52.73,3.0,13.4,29.3,12.9,147,184,0.799,157,397,0.395,88,203,0.433,0.9,1.4,30.7,So,6-5,10,5.20015,130.126,2.1,2018,49590,all,90.0,2.18822084,62.0,139.0,95.0,256.0,0.446,0.37110000000000004,3.0,3.0,1.0,51.0,101.27,96.0237,4.07259,209.77,6.19195,5.52416,0.66778,7.54649,35.3514,6.78637,0.7601169999999999,0.8919,4.0541,4.9459,5.027,0.8108000000000001,0.2973,19.5946,Scoring PG
51977,Henry Walker,Kansas St.,B12,30,64.3,109.3,27.6,50.9,54.88,9.8,15.6,14.7,19.1,99,132,0.75,143,269,0.532,34,112,0.304,2.1,1.6,34.6,Fr,6-6,,4.00924,126.692,4.9,2008,49712,all,,0.72838609,,,,,,,,,,47.0,95.7719,90.5582,3.46078,164.981,6.61468,4.84252,1.77216,6.29324,27.2903,5.08358,1.20966,2.5484,3.7742,6.3225999999999996,1.9032,0.871,0.5484,16.0645,
51978,JJ Hickson,North Carolina St.,ACC,30,69.4,108.1,27.6,59.0,62.22,12.3,22.8,10.0,21.0,131,192,0.682,158,267,0.592,0,1,0.0,5.0,1.5,71.6,Fr,7-0,,3.85277,123.47,2.7,2008,49713,all,98.0,0.38270371000000003,,,,,,,,,,19.0,99.4508,94.006,3.25942,186.759,4.43007,2.08747,2.3426,4.32385,28.8,3.77229,0.551565,2.6,5.9667,8.5667,1.0333,0.7333000000000001,1.5333,14.9,
51989,Wesley Johnson,Iowa St.,B12,26,56.6,95.1,26.5,47.3,51.08,5.6,10.7,12.1,18.4,55,70,0.786,65,143,0.455,45,137,0.328,1.3,2.0,25.0,So,6-7,,2.1768,108.072,3.2,2008,49721,all,32.2,0.6841930700000001,,,,,,,,,,4.0,100.586,95.1349,2.9523200000000003,122.236,2.39975,1.40778,0.991968,3.24404,27.037,2.11121,1.13284,1.3333,2.6296,3.963,1.4444,0.8889,0.40740000000000004,12.4074,
51990,Wes Johnson,Syracuse,BE,35,87.4,116.1,21.1,56.4,59.99,7.6,18.3,11.1,17.5,112,145,0.772,156,289,0.54,51,123,0.41500000000000004,5.7,2.7,35.2,Jr,6-7,4,4.52427,121.787,2.4,2010,49721,all,32.2,0.9629693500000001,93.0,129.0,48.0,135.0,0.7209,0.3556,37.0,41.0,0.9024000000000001,4.0,89.90090000000001,84.2807,5.12392,286.864,9.796,4.70923,5.08678,9.19399,34.9714,5.47377,3.7202200000000003,2.1429,6.4,8.5429,2.2286,1.6571,1.8286,16.4857,Stretch 4
52005,Patty Mills,Saint Mary's,WCC,24,61.7,108.8,29.0,47.6,52.27,1.6,6.0,25.9,17.1,84,98,0.857,87,191,0.455,63,190,0.332,0.6000000000000001,3.9,25.7,So,6-0,,4.66241,123.834,2.0,2009,49733,all,,1.37879996,,,,,,,,,,55.0,98.513,97.1169,3.4349,143.825,5.16627,4.9074100000000005,0.258865,6.8604400000000005,33.9583,5.02848,1.83197,0.45830000000000004,1.8333,2.2917,3.7917,2.2083,0.2083,18.625,
